level_0,index,Customer ID,frequency,recency,T,monetary_value,predicted_purchases,expected_average_profit,CLV_12_months,Cluster,Cluster_Name,ChurnProbability,ValueSegment,Adjusted_CLV,Estimated_CAC,CLV_CAC_Ratio
2630,2630,18030.0,1.0,38.0,42.0,34.7,0.22305316171365866,46.466889935185144,289.1838127041823,0,Inactive Customers,0.6899252056961273,Low,89.66861124025898,57.83676254083646,1.5503739715193636
2631,2631,18035.0,1.0,8.0,43.0,222.61,0.2109258555559763,274.0724375147478,1612.9813262292007,0,Inactive Customers,0.6655525767879329,Medium,539.4574482465388,322.5962652458402,1.6722371160603353
2632,2632,18036.0,2.0,213.0,245.0,147.41,0.12790011386738157,163.49893215754597,586.1778842872221,0,Inactive Customers,0.3153355591598726,Medium,401.33515337835985,117.23557685744443,3.423322204200637
2633,2633,18037.0,5.0,208.0,362.0,7.744,0.17141503276742223,8.782923485284822,42.26659213298552,1,Inactive Customers,0.2529994833739843,Low,31.573166159361275,8.453318426597106,3.7350025831300777
2634,2634,18040.0,1.0,226.0,245.0,118.2,0.08833840655235355,147.60606945140822,365.00322998181656,0,Inactive Customers,0.389999842984684,Low,222.6520276000056,73.00064599636332,3.0500007850765796
2635,2635,18041.0,19.0,361.0,372.0,197.60263157894735,0.5330655094248101,199.62783823715466,2988.964204009944,2,High-Value Active Customers,0.0095569976454399,High,2960.3986801499163,597.7928408019887,4.9522150117728
2636,2636,18043.0,2.0,342.0,366.0,113.05000000000001,0.09420161552670543,125.8564099444088,332.57824755606276,0,Inactive Customers,0.1331400673825286,Medium,288.29875726648527,66.51564951121256,4.334299663087356
2637,2637,18044.0,9.0,356.0,360.0,212.51666666666668,0.2817114770848386,217.13129069894347,1717.708496025102,0,Inactive Customers,0.0430237315562971,High,1643.8062668001471,343.54169920502045,4.7848813422185135
2638,2638,18055.0,9.0,362.0,369.0,696.9933333333333,0.276195801306172,711.1818339720475,5516.118539582552,0,Inactive Customers,0.0210764071426797,High,5399.858579395027,1103.2237079165104,4.894617964286602
2639,2639,18059.0,2.0,44.0,67.0,91.19,0.2707586333457992,101.90805326282616,771.7719991886148,0,Inactive Customers,0.6503459360661302,Low,269.8532159466664,154.35439983772298,1.7482703196693485
2640,2640,18061.0,9.0,345.0,366.0,169.99222222222224,0.2779184868746047,173.76650901665116,1356.1726193747043,0,Inactive Customers,0.0742138909355455,High,1255.525772510657,271.23452387494086,4.628930545322272
2641,2641,18062.0,2.0,164.0,337.0,275.36,0.09808305637770971,303.67241053853843,835.4023387772887,1,Inactive Customers,0.4444054156439014,Medium,464.1450151830804,167.08046775545776,2.7779729217804925
2642,2642,18064.0,1.0,102.0,235.0,406.0,0.08109241390157429,496.2031456761867,1126.265082025467,0,Inactive Customers,0.6186468545020374,Medium,429.5047316949328,225.25301640509343,1.906765727489813
2643,2643,18065.0,5.0,359.0,364.0,402.90200000000004,0.17390101057711221,418.2225892041961,2041.8419480165273,0,Inactive Customers,0.0433341509922557,High,1953.3604607388577,408.3683896033055,4.783329245038721
2644,2644,18069.0,4.0,301.0,327.0,434.7525,0.1604804520218776,455.5298811524715,2051.7306935971324,0,Inactive Customers,0.0319353076481553,High,1986.2080426859447,410.3461387194265,4.840323461759223
2645,2645,18071.0,1.0,108.0,365.0,194.05,0.048792910529553216,239.47920437722286,327.39300788729446,1,Inactive Customers,0.5599232141410488,Medium,144.07806262373478,65.47860157745889,2.200383929294756
2646,2646,18073.0,9.0,83.0,197.0,224.95555555555558,0.38765371653633407,229.8159878909706,2499.764542553183,0,Inactive Customers,0.4377707114735243,High,1405.4408402433871,499.9529085106367,2.8111464426323782
2647,2647,18075.0,9.0,337.0,360.0,265.65000000000003,0.28159094255315326,271.3146064401438,2145.4300807817917,0,Inactive Customers,0.0590979610838091,High,2018.6395373597159,429.08601615635837,4.704510194580954
2648,2648,18077.0,10.0,358.0,366.0,242.814,0.3042111759008966,247.49675045736817,2114.418751435971,0,Inactive Customers,0.0245687642790196,High,2062.470095544802,422.88375028719423,4.877156178604903
2649,2649,18078.0,1.0,42.0,259.0,138.19,0.05648480527439957,171.81891015235792,271.7075608897722,1,Inactive Customers,0.6628854309283373,Low,91.59657730286811,54.34151217795444,1.6855728453583134
2650,2650,18079.0,2.0,193.0,238.0,827.9200000000001,0.13044752808863583,909.0202590278016,3323.760634263568,0,Inactive Customers,0.1321196359361564,High,2884.6265893257373,664.7521268527137,4.3394018203192175
2651,2651,18081.0,2.0,97.0,133.0,115.10000000000001,0.19118738703249238,128.10225309158375,685.7698581738421,0,Inactive Customers,0.5552833563816848,Low,304.9732696216791,137.15397163476842,2.223583218091576
2652,2652,18085.0,1.0,43.0,373.0,386.05,0.03076254908483105,472.03875488159207,406.8800453226427,1,Inactive Customers,0.657571156818753,Medium,139.32746323336588,81.37600906452855,1.7121442159062348
2653,2653,18092.0,9.0,363.0,365.0,709.5711111111111,0.2786379018064008,724.0081646744813,5665.178985702213,2,High-Value Active Customers,0.0393124373513,High,5442.466991742894,1133.0357971404426,4.8034378132435
2654,2654,18093.0,3.0,209.0,302.0,391.4666666666667,0.13938612585062732,416.92558039602915,1630.4117111707458,0,Inactive Customers,0.3312874332763148,High,1090.276800193345,326.08234223414917,3.3435628336184258
2655,2655,18094.0,3.0,210.0,291.0,626.5266666666666,0.143562210863421,666.4942561093383,2684.2911111119606,0,Inactive Customers,0.143140341624814,High,2300.060764446943,536.8582222223921,4.284298291875929
2656,2656,18095.0,1.0,20.0,332.0,205.3,0.029260430137164853,253.10574053958825,207.45923933776987,1,Inactive Customers,0.6835214369486476,Medium,65.656401957344,41.49184786755398,1.5823928152567617
2657,2657,18096.0,2.0,52.0,63.0,381.245,0.27836067656107455,419.6729479232308,3267.2430379348625,0,Inactive Customers,0.4499129296429082,Medium,1797.2681508821931,653.4486075869726,2.750435351785459
2658,2658,18097.0,4.0,347.0,354.0,628.82,0.15085146188902518,658.4447223291083,2788.0523539279966,0,Inactive Customers,0.0494058431646643,High,2650.3062765949567,557.6104707855993,4.752970784176678
2659,2659,18101.0,1.0,132.0,143.0,113.42,0.12686488896353207,141.81630564197653,503.0184028532584,0,Inactive Customers,0.5176740370112505,Low,242.6188355572606,100.60368057065169,2.411629814943747
2660,2660,18102.0,15.0,366.0,367.0,4383.118,0.43435718136517476,4434.927088700198,54103.63741538381,3,High-Value Active Customers,7.471822443985692e-05,High,54099.594887660394,10820.727483076764,4.9996264088778
2661,2661,18109.0,24.0,368.0,369.0,285.01458333333335,0.6668262638949523,287.2546450222522,5380.342571684801,2,High-Value Active Customers,0.0101250289885706,High,5325.866447178052,1076.0685143369603,4.949374855057147
2662,2662,18112.0,1.0,154.0,166.0,156.05,0.11555655379855131,193.45179333989978,625.2080961262545,0,Inactive Customers,0.4847043278150917,Low,322.1670261488251,125.04161922525091,2.576478360924541
2663,2663,18116.0,7.0,297.0,364.0,182.62142857142857,0.22600876603689016,187.82433374257798,1191.9651373542567,0,Inactive Customers,0.052479528088713,High,1129.4113694477073,238.39302747085137,4.737602359556434
2664,2664,18118.0,25.0,359.0,369.0,205.0844,0.692751120306077,206.67270345148876,4021.5441873797718,2,High-Value Active Customers,0.0008713345751262,High,4018.04007688391,804.3088374759544,4.995643327124369
2665,2665,18121.0,1.0,5.0,154.0,23.25,0.08306221994736278,32.59810424104437,75.71493853160734,1,Inactive Customers,0.6941328933359563,Medium,23.158709179908655,15.14298770632147,1.5293355333202183
2666,2666,18122.0,5.0,142.0,150.0,333.41400000000004,0.327689543972152,346.223177598014,3181.0252849329836,0,Inactive Customers,0.1356538774100469,High,2749.5068708924255,636.2050569865968,4.321730612949765
2667,2667,18123.0,1.0,7.0,31.0,265.96,0.23582124124346224,326.58002352706234,2148.0979150832673,0,Inactive Customers,0.6780201203525739,Medium,691.6443081693974,429.61958301665345,1.6098993982371306
2668,2668,18125.0,3.0,287.0,316.0,195.51,0.1353093257931393,208.87382426059835,792.9807845288352,0,Inactive Customers,0.1224306878387961,High,695.8956016360218,158.59615690576706,4.387846560806019
2669,2669,18127.0,1.0,114.0,133.0,184.13,0.13176529659257985,227.46362760116378,837.8430244226709,0,Inactive Customers,0.5366243232204343,Low,388.2360784768933,167.56860488453418,2.316878383897828
2670,2670,18130.0,2.0,42.0,57.0,364.44,0.289350911373655,401.26251178260884,3246.836859942333,0,Inactive Customers,0.5888500941747443,Medium,1334.9366691952591,649.3673719884666,2.0557495291262784
2671,2671,18135.0,4.0,161.0,190.0,143.0225,0.23831140092702582,150.50020531050788,1005.7749677765585,0,Inactive Customers,0.3266778752606361,Medium,677.2105383129776,201.1549935553117,3.3666106236968196
2672,2672,18136.0,2.0,256.0,319.0,247.67000000000002,0.1046685852206901,273.3370950530388,802.358370933499,0,Inactive Customers,0.2641268298448141,Medium,590.4339980193845,160.47167418669983,3.679365850775929
2673,2673,18139.0,1.0,1.0,18.0,1825.74,0.26617347561880667,2215.8598968901097,16443.90747601148,0,Inactive Customers,0.3462585384969188,High,10750.06410618919,3288.7814952022964,3.268707307515406
2674,2674,18142.0,1.0,58.0,215.0,160.8,0.07831420977072265,199.20521971956518,436.56892064760734,1,Inactive Customers,0.6366886070501347,Medium,158.6104626791014,87.31378412952148,1.8165569647493258
2675,2675,18143.0,1.0,25.0,141.0,519.98,0.1048818855765305,634.2611538349785,1859.823863942528,0,Inactive Customers,0.638450876695444,Medium,672.4176875093129,371.9647727885056,1.80774561652278
2676,2676,18144.0,9.0,343.0,373.0,173.74444444444444,0.2736634811151897,177.59287993379945,1364.8472896162068,0,Inactive Customers,0.0766505489799981,High,1260.2309955932622,272.96945792324135,4.61674725510001
2677,2677,18145.0,3.0,300.0,312.0,740.8633333333333,0.13673873780450596,787.8881576045908,3022.7216834619103,0,Inactive Customers,0.0523996576807223,High,2864.3321019844097,604.5443366923821,4.738001711596389
2678,2678,18146.0,1.0,80.0,220.0,83.7,0.08228189207035112,105.81802522015438,243.6679901638645,0,Inactive Customers,0.6170665600252603,Low,93.30862168517967,48.7335980327729,1.9146671998736984
2679,2679,18147.0,1.0,63.0,108.0,80.46000000000001,0.14385069542725842,101.89358280539315,409.56733620690926,0,Inactive Customers,0.6378346593891602,Low,148.33109382044964,81.91346724138185,1.8108267030541991
2680,2680,18149.0,2.0,223.0,273.0,192.14999999999998,0.11793262163266806,212.51308942808603,702.6673890710017,0,Inactive Customers,0.3268062296211382,Medium,473.0313089709782,140.53347781420035,3.3659688518943085
2681,2681,18150.0,2.0,169.0,201.0,169.5,0.14705398377867357,187.6992614849092,773.4356909973823,0,Inactive Customers,0.4022679406850742,Medium,462.3073083275279,154.68713819947646,2.9886602965746287
2682,2682,18151.0,1.0,155.0,289.0,340.8,0.0719130346189562,417.22979831741134,840.2200441621352,0,Inactive Customers,0.4695345876215531,Medium,445.7076722151039,168.04400883242704,2.6523270618922345
2683,2683,18154.0,1.0,40.0,43.0,178.7,0.2216173730062166,220.88655281346206,1365.8633065262284,0,Inactive Customers,0.6642275315434188,Medium,458.61929400657965,273.1726613052457,1.6788623422829057
2684,2684,18155.0,2.0,216.0,291.0,128.845,0.1121209332771995,143.16035751008113,450.08074804723435,0,Inactive Customers,0.3499918619390052,Medium,292.55614901528253,90.01614960944687,3.250040690304974
2685,2685,18156.0,1.0,357.0,369.0,528.71,0.06484007990773463,644.835345896974,1171.5156211240858,0,Inactive Customers,0.1538198554644112,Medium,991.3132576084789,234.30312422481717,4.230900722677943
2686,2686,18158.0,1.0,79.0,88.0,109.6,0.16557254971018706,137.18933958506668,634.4661254020469,0,Inactive Customers,0.5893230171527158,Medium,260.56063409891925,126.8932250804094,2.0533849142364207
2687,2687,18160.0,1.0,143.0,200.0,319.51,0.09929929566686135,391.4423356599216,1087.5604917816117,0,Inactive Customers,0.4917702264565651,Medium,552.7306224529552,217.51209835632235,2.5411488677171743
2688,2688,18161.0,4.0,304.0,319.0,329.29,0.16366210060548583,345.25945237077923,1585.8387687402349,0,Inactive Customers,0.1284657874941726,High,1382.1127424752315,317.167753748047,4.357671062529136
2689,2689,18167.0,2.0,82.0,105.0,443.19000000000005,0.21870484170048857,487.53575463140265,2984.3828617801732,0,Inactive Customers,0.5877852945126119,High,1230.2065024303226,596.8765723560347,2.0610735274369407
2690,2690,18168.0,5.0,196.0,372.0,181.328,0.16601421427791999,188.6405372351051,879.236706652752,1,Inactive Customers,0.215092809444532,High,690.1192132520537,175.84734133055042,3.9245359527773394
2691,2691,18170.0,2.0,184.0,217.0,338.05,0.1394468126438189,372.3513895123909,1455.150015065501,0,Inactive Customers,0.3927251796982428,Medium,883.6759639110015,291.0300030131002,3.036374101508786
2692,2692,18171.0,4.0,275.0,333.0,231.01500000000001,0.15798222705578313,242.50419444951993,1075.2774468885054,0,Inactive Customers,0.157870798513221,High,905.5225377249594,215.0554893777011,4.210646007433895
2693,2693,18172.0,10.0,275.0,289.0,395.13,0.3656454406852171,402.5163702767197,4131.999666792564,2,High-Value Active Customers,0.0464388954096938,High,3940.1141664334946,826.399933358513,4.76780552295153
2694,2694,18173.0,3.0,188.0,274.0,417.7866666666667,0.15006148342447848,444.87013729543486,1872.633927168018,0,Inactive Customers,0.3092851468954867,High,1293.4560679223855,374.52678543360366,3.4535742655225663
2695,2695,18177.0,5.0,224.0,255.0,234.47400000000002,0.2283129505333538,243.70732184859457,1561.3141628365427,0,Inactive Customers,0.2326081186634825,High,1198.1398127764842,312.2628325673086,3.8369594066825865
2696,2696,18178.0,3.0,236.0,364.0,430.05333333333334,0.12009092304573589,457.89394294257426,1543.2039121536907,0,Inactive Customers,0.1900138336194273,High,1249.9738207488701,308.64078243073817,4.049930831902864
2697,2697,18179.0,5.0,327.0,336.0,279.37800000000004,0.18526284257958361,290.23422690794297,1509.3885865010288,0,Inactive Customers,0.0792537494320335,High,1389.763881670905,301.8777173002058,4.6037312528398315
2698,2698,18180.0,5.0,138.0,142.0,308.62,0.33895600508599966,320.5330813027733,3045.998594352588,0,Inactive Customers,0.262499749692803,High,2246.424725770404,609.1997188705176,3.6875012515359855
2699,2699,18183.0,1.0,47.0,274.0,319.27000000000004,0.05389810764541637,391.1516362217912,590.3027479785522,1,Inactive Customers,0.6358879751608292,Medium,214.93632883459742,118.06054959571046,1.820560124195854
2700,2700,18188.0,2.0,275.0,290.0,787.22,0.11298079753721756,864.4320560570599,2738.50618937982,0,Inactive Customers,0.2150322464126002,High,2149.639051662668,547.701237875964,3.924838767936999
2701,2701,18189.0,1.0,190.0,267.0,457.14,0.08036088661997878,558.1463509511525,1255.806528209414,0,Inactive Customers,0.3787864642069529,Medium,780.1240136609609,251.1613056418828,3.1060676789652355
2702,2702,18190.0,1.0,138.0,330.0,113.0,0.060499028054953226,141.30758162524822,239.47372436461433,1,Inactive Customers,0.5299247035327038,Low,112.57068197682365,47.89474487292287,2.3503764823364808
2703,2703,18196.0,1.0,195.0,290.0,238.35,0.07477230402272683,293.1374756654705,613.7983362887356,0,Inactive Customers,0.3274169992267829,Medium,412.830326890686,122.75966725774714,3.362915003866085
2704,2704,18198.0,16.0,332.0,336.0,218.55375,0.49385140746591405,221.19375818557228,3067.768680053096,2,High-Value Active Customers,0.0407151887733815,High,2942.8638991316666,613.5537360106192,4.796424056133092
2705,2705,18202.0,1.0,112.0,311.0,877.36,0.06092293991605528,1067.1368421644133,1820.8963929520328,1,Inactive Customers,0.502168975652126,High,906.4987165346593,364.17927859040657,2.4891551217393695
2706,2706,18204.0,2.0,121.0,192.0,722.135,0.1507629720483267,793.1292749673615,3350.3250848945995,0,Inactive Customers,0.3324701473951059,High,2236.442010098171,670.06501697892,3.3376492630244696
2707,2707,18205.0,1.0,38.0,74.0,291.6,0.1737191350171582,357.6364135006667,1734.8398034799895,0,Inactive Customers,0.6640493782158071,Medium,582.8205106750695,346.96796069599793,1.6797531089209643
2708,2708,18210.0,5.0,266.0,267.0,492.40600000000006,0.22092179539933665,510.9614122585324,3167.7229782645863,0,Inactive Customers,0.0570733854243528,High,2986.9303038085127,633.5445956529173,4.714633072878235
2709,2709,18211.0,4.0,253.0,278.0,115.5425,0.1817253264389378,121.76741988515857,620.9000046701816,0,Inactive Customers,0.1571265672902722,Medium,523.340118305842,124.18000093403633,4.214367163548639
2710,2710,18217.0,1.0,41.0,70.0,303.85,0.17971827670855622,372.474197321909,1869.0422099281752,0,Inactive Customers,0.6409420022327548,Medium,671.0945536392778,373.80844198563506,1.7952899888362261
2711,2711,18218.0,1.0,70.0,281.0,352.7,0.05943138974143224,431.64364545804665,718.3282086942528,1,Inactive Customers,0.5994165920578349,Medium,287.75036185973454,143.66564173885055,2.0029170397108254
2712,2712,18219.0,8.0,366.0,368.0,223.0725,0.25071943221103166,228.51205993139743,1608.8409626972343,0,Inactive Customers,0.0469528206472712,High,1533.3013415257278,321.7681925394469,4.7652358967636435
2713,2713,18221.0,4.0,189.0,211.0,201.785,0.221908002059766,211.94162829293472,1319.104210404965,0,Inactive Customers,0.3018979250547973,Medium,920.8693863526593,263.82084208099303,3.490510374726013
